am_day,biblical_citations_summary,citation_categories,citation_precision,date_ce,description,event_type,has_biblical_citations,location,name,scripture_related_events,source,source_file,total_biblical_citations
475112.49,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1301-10-25,Halley's Comet return - Giotto's star,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
503250.49,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1378-11-08,Halley's Comet return - Great Schism era,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
531587.5,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1456-06-09,Halley's Comet return - Ottoman threat,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
559057.5,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1531-08-26,Halley's Comet return - Reformation era,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
574110.5,"direct_citations: Iz 34:4 - ""Wszystkie zastępy niebieskie się rozpuszczą, niebiosa zwijają się jak zwój""; Ap 6:14 - ""Niebo zostało zwinięte jak zwój księgi""; Mt 24:29 - ""Gwiazdy będą spadać z nieba, a moce niebieskie zostaną wstrząśnięte"" | theological_context: Hi 38:7 - ""Gdy razem śpiewały gwiazdy poranne i wykrzykiwali radośnie wszyscy synowie Boży""; Ps 8:4 - ""Gdy patrzę na Twoje niebiosa, dzieło Twoich palców, na księżyc i gwiazdy""","direct_citations, theological_context",,1572-11-11,Tycho's Supernova,SUPERNOVA,True,Cassiopeia constellation,SN 1572,MIYAKE,Historical_Astronomy,AMJD_HISTORICAL_EVENTS_MASTER.csv,6
585765.5,"direct_citations: Iz 34:4 - ""Wszystkie zastępy niebieskie się rozpuszczą, niebiosa zwijają się jak zwój""; Ap 6:14 - ""Niebo zostało zwinięte jak zwój księgi""; Mt 24:29 - ""Gwiazdy będą spadać z nieba, a moce niebieskie zostaną wstrząśnięte"" | theological_context: Hi 38:7 - ""Gdy razem śpiewały gwiazdy poranne i wykrzykiwali radośnie wszyscy synowie Boży""; Ps 8:4 - ""Gdy patrzę na Twoje niebiosa, dzieło Twoich palców, na księżyc i gwiazdy""","direct_citations, theological_context",,1604-10-09,Kepler's Supernova,SUPERNOVA,True,Ophiuchus constellation,SN 1604,MIYAKE,Historical_Astronomy,AMJD_HISTORICAL_EVENTS_MASTER.csv,6
586878.5,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1607-10-27,Halley's Comet return - Kepler observations,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
614199.5,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1682-08-15,Halley's Comet return - Halley's calculation,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
620572.5,"direct_citations: Rdz 7:11 - ""Wszystkie źródła wielkiej otchłani zostały otwarte""; Ps 93:3-4 - ""Podniosły rzeki, Panie, podniosły rzeki swój głos""; Hab 3:8-10 - ""Czy się gniewasz na rzeki, Panie? Czy Twój płomień przeciw morzu?"" | prophetic_significance: Łk 21:25 - ""Będą znaki na słońcu, księżycu i gwiazdach, a na ziemi rozpacz narodów""; Ap 16:3 - ""Morze stało się jak krew umarłego""","direct_citations, prophetic_significance",,1700-01-26,Cascadia Subduction Zone,TSUNAMI,True,Cascadia,Cascadia Subduction Zone,,Seismic_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,6
640939.5,"direct_citations: Rdz 7:11 - ""Wszystkie źródła wielkiej otchłani zostały otwarte""; Ps 93:3-4 - ""Podniosły rzeki, Panie, podniosły rzeki swój głos""; Hab 3:8-10 - ""Czy się gniewasz na rzeki, Panie? Czy Twój płomień przeciw morzu?"" | prophetic_significance: Łk 21:25 - ""Będą znaki na słońcu, księżycu i gwiazdach, a na ziemi rozpacz narodów""; Ap 16:3 - ""Morze stało się jak krew umarłego""","direct_citations, prophetic_significance",,1755-11-01,Great Lisbon Earthquake,TSUNAMI,True,"Lisbon, Portugal",Great Lisbon Earthquake,,Seismic_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,6
642089.5,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1758-12-25,Halley's Comet return - Return predicted,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
651020.5,"direct_citations: Wj 19:18 - ""Cała góra Synaj dymiła, bo zstąpił na nią Pan w ogniu""; 1Krl 19:11-12 - ""Po trzęsieniu ziemi - ogień, ale Pan nie był w ogniu""; Ps 104:32 - ""Spogląda na ziemię, a ona drży; dotyka gór, a one dymią"" | prophetic_significance: Ap 8:8 - ""Jakby wielka góra płonąca ogniem została wrzucona w morze""; Iz 64:1-3 - ""Oby zstąpił z niebios! Góry by się roztopiły przed Jego obliczem""; Mi 1:4 - ""Góry się rozpłyną pod Nim, doliny się rozstąpią"" | historical_context: Rdz 19:24-25 - ""Pan spuścił na Sodomę i Gomorę deszcz siarki i ognia""; Pwt 29:22 - ""Siarka i sól, spalenizna całej ziemi""","direct_citations, prophetic_significance, historical_context",,1783-06-08,European haze,VOLCANO,True,Iceland,Laki,EARTHQUAKE,Historical_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,11
654290.5,"direct_citations: Wj 19:18 - ""Cała góra Synaj dymiła, bo zstąpił na nią Pan w ogniu""; 1Krl 19:11-12 - ""Po trzęsieniu ziemi - ogień, ale Pan nie był w ogniu""; Ps 104:32 - ""Spogląda na ziemię, a ona drży; dotyka gór, a one dymią"" | prophetic_significance: Ap 8:8 - ""Jakby wielka góra płonąca ogniem została wrzucona w morze""; Iz 64:1-3 - ""Oby zstąpił z niebios! Góry by się roztopiły przed Jego obliczem""; Mi 1:4 - ""Góry się rozpłyną pod Nim, doliny się rozstąpią"" | historical_context: Rdz 19:24-25 - ""Pan spuścił na Sodomę i Gomorę deszcz siarki i ognia""; Pwt 29:22 - ""Siarka i sól, spalenizna całej ziemi""","direct_citations, prophetic_significance, historical_context",,1792-05-21,Tsunami trigger,VOLCANO,True,Japan,Unzen,EARTHQUAKE,Historical_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,11
658281.5,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1803-04-26,Proved extraterrestrial origin,IMPACT,True,France,L'Aigle Meteorite,,Impact_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,2
662215.5,"direct_citations: Wj 19:18 - ""Cała góra Synaj dymiła, bo zstąpił na nią Pan w ogniu""; 1Krl 19:11-12 - ""Po trzęsieniu ziemi - ogień, ale Pan nie był w ogniu""; Ps 104:32 - ""Spogląda na ziemię, a ona drży; dotyka gór, a one dymią"" | prophetic_significance: Ap 8:8 - ""Jakby wielka góra płonąca ogniem została wrzucona w morze""; Iz 64:1-3 - ""Oby zstąpił z niebios! Góry by się roztopiły przed Jego obliczem""; Mi 1:4 - ""Góry się rozpłyną pod Nim, doliny się rozstąpią"" | historical_context: Rdz 19:24-25 - ""Pan spuścił na Sodomę i Gomorę deszcz siarki i ognia""; Pwt 29:22 - ""Siarka i sól, spalenizna całej ziemi""","direct_citations, prophetic_significance, historical_context",,1814-02-01,Luzon devastation,VOLCANO,True,Philippines,Mayon,EARTHQUAKE,Historical_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,11
662648.5,"direct_citations: Wj 19:18 - ""Cała góra Synaj dymiła, bo zstąpił na nią Pan w ogniu""; 1Krl 19:11-12 - ""Po trzęsieniu ziemi - ogień, ale Pan nie był w ogniu""; Ps 104:32 - ""Spogląda na ziemię, a ona drży; dotyka gór, a one dymią"" | prophetic_significance: Ap 8:8 - ""Jakby wielka góra płonąca ogniem została wrzucona w morze""; Iz 64:1-3 - ""Oby zstąpił z niebios! Góry by się roztopiły przed Jego obliczem""; Mi 1:4 - ""Góry się rozpłyną pod Nim, doliny się rozstąpią"" | historical_context: Rdz 19:24-25 - ""Pan spuścił na Sodomę i Gomorę deszcz siarki i ognia""; Pwt 29:22 - ""Siarka i sól, spalenizna całej ziemi""","direct_citations, prophetic_significance, historical_context",,1815-04-10,Year Without Summer,VOLCANO,True,Indonesia,Tambora,EARTHQUAKE,Historical_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,11
665386.5,"direct_citations: Wj 19:18 - ""Cała góra Synaj dymiła, bo zstąpił na nią Pan w ogniu""; 1Krl 19:11-12 - ""Po trzęsieniu ziemi - ogień, ale Pan nie był w ogniu""; Ps 104:32 - ""Spogląda na ziemię, a ona drży; dotyka gór, a one dymią"" | prophetic_significance: Ap 8:8 - ""Jakby wielka góra płonąca ogniem została wrzucona w morze""; Iz 64:1-3 - ""Oby zstąpił z niebios! Góry by się roztopiły przed Jego obliczem""; Mi 1:4 - ""Góry się rozpłyną pod Nim, doliny się rozstąpią"" | historical_context: Rdz 19:24-25 - ""Pan spuścił na Sodomę i Gomorę deszcz siarki i ognia""; Pwt 29:22 - ""Siarka i sól, spalenizna całej ziemi""","direct_citations, prophetic_significance, historical_context",,1822-10-08,Major ash fallout,VOLCANO,True,Indonesia,Galunggung,EARTHQUAKE,Historical_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,11
669873.5,"direct_citations: Wj 19:18 - ""Cała góra Synaj dymiła, bo zstąpił na nią Pan w ogniu""; 1Krl 19:11-12 - ""Po trzęsieniu ziemi - ogień, ale Pan nie był w ogniu""; Ps 104:32 - ""Spogląda na ziemię, a ona drży; dotyka gór, a one dymią"" | prophetic_significance: Ap 8:8 - ""Jakby wielka góra płonąca ogniem została wrzucona w morze""; Iz 64:1-3 - ""Oby zstąpił z niebios! Góry by się roztopiły przed Jego obliczem""; Mi 1:4 - ""Góry się rozpłyną pod Nim, doliny się rozstąpią"" | historical_context: Rdz 19:24-25 - ""Pan spuścił na Sodomę i Gomorę deszcz siarki i ognia""; Pwt 29:22 - ""Siarka i sól, spalenizna całej ziemi""","direct_citations, prophetic_significance, historical_context",,1835-01-20,Central America impact,VOLCANO,True,Nicaragua,Cosigüina,EARTHQUAKE,Historical_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,11
670173.5,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1835-11-16,Halley's Comet return - Darwin's era,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
682132.5,"direct_citations: Rdz 7:11 - ""Wszystkie źródła wielkiej otchłani zostały otwarte""; Ps 93:3-4 - ""Podniosły rzeki, Panie, podniosły rzeki swój głos""; Hab 3:8-10 - ""Czy się gniewasz na rzeki, Panie? Czy Twój płomień przeciw morzu?"" | prophetic_significance: Łk 21:25 - ""Będą znaki na słońcu, księżycu i gwiazdach, a na ziemi rozpacz narodów""; Ap 16:3 - ""Morze stało się jak krew umarłego""","direct_citations, prophetic_significance",,1868-08-13,Arica tsunami,TSUNAMI,True,"Arica, Chile",Arica tsunami,,Seismic_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,6
687624.5,"direct_citations: Wj 19:18 - ""Cała góra Synaj dymiła, bo zstąpił na nią Pan w ogniu""; 1Krl 19:11-12 - ""Po trzęsieniu ziemi - ogień, ale Pan nie był w ogniu""; Ps 104:32 - ""Spogląda na ziemię, a ona drży; dotyka gór, a one dymią"" | prophetic_significance: Ap 8:8 - ""Jakby wielka góra płonąca ogniem została wrzucona w morze""; Iz 64:1-3 - ""Oby zstąpił z niebios! Góry by się roztopiły przed Jego obliczem""; Mi 1:4 - ""Góry się rozpłyną pod Nim, doliny się rozstąpią"" | historical_context: Rdz 19:24-25 - ""Pan spuścił na Sodomę i Gomorę deszcz siarki i ognia""; Pwt 29:22 - ""Siarka i sól, spalenizna całej ziemi""","direct_citations, prophetic_significance, historical_context",,1883-08-27,Global climate impact,VOLCANO,True,Indonesia,Krakatoa,EARTHQUAKE,Historical_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,11
692300.5,"direct_citations: Rdz 7:11 - ""Wszystkie źródła wielkiej otchłani zostały otwarte""; Ps 93:3-4 - ""Podniosły rzeki, Panie, podniosły rzeki swój głos""; Hab 3:8-10 - ""Czy się gniewasz na rzeki, Panie? Czy Twój płomień przeciw morzu?"" | prophetic_significance: Łk 21:25 - ""Będą znaki na słońcu, księżycu i gwiazdach, a na ziemi rozpacz narodów""; Ap 16:3 - ""Morze stało się jak krew umarłego""","direct_citations, prophetic_significance",,1896-06-15,Meiji-Sanriku tsunami,TSUNAMI,True,"Sanriku, Japan",Meiji-Sanriku tsunami,,Seismic_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,6
696697.5,"temporal_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""; Ef 1:10 - ""W pełni czasów""",temporal_context,,1908-06-30,Atmospheric explosion,IMPACT,True,"Siberia, Russia",Tunguska Event,,Impact_Records,AMJD_HISTORICAL_EVENTS_MASTER.csv,2
697356.5,"direct_citations: Lb 24:17 - ""Gwiazda wzejdzie z Jakuba, berło powstanie z Izraela""; Mt 2:2 - ""Widzieliśmy bowiem Jego gwiazdę na Wschodzie i przyszliśmy oddać Mu pokłon""; Mt 2:9-10 - ""Gwiazda, którą widzieli na Wschodzie, szła przed nimi, aż przyszła i stanęła nad miejscem"" | historical_context: 2Krl 20:11 - ""Cofnął cień o dziesięć stopni na zegarze słonecznym Achaza""; Joz 10:13 - ""I stanęło słońce, a księżyc się zatrzymał""; Iz 38:8 - ""Cofnę cień o dziesięć stopni, o które zszedł na zegarze słonecznym"" | prophetic_significance: Ap 22:16 - ""Ja jestem potomkiem i rodem Dawida, jasną gwiazdą poranną""; 2P 1:19 - ""Mamy też pewniejsze słowo prorockie, aż się dień rozświdnie i gwiazda poranna wzejdzie""","direct_citations, historical_context, prophetic_significance",,1910-04-20,Halley's Comet return - Earth through tail,COMET,True,Solar System,Halley's Comet,,Orbital_Mechanics,AMJD_HISTORICAL_EVENTS_MASTER.csv,10
